Are there any guidelines to tell how quickly Humalog becomes active after injection?  I believe it remains active for about 4 hours.  Is this reasonable?	How long does it take for humalog to start working, and how long does it last?
SUBJECT: Diabetes Type 2. MESSAGE: I test before going to bed and the reading is 94 but when I test again in the morning, the reading is 165.  How can I lower it?  I eat dinner around 8PM and nothing until the next morning.	What affects glucose levels at night, and how can I lower it?
SUBJECT: Glucosamine with PRGF treatment. MESSAGE: I have just finished my third session of PRGF treatmet(Plasma rich in growth factors) for osteoarthritis/condropathia in my knee. Would it be recommendable to also take glucosamine, or would it be counterindicative?  If so, is there any specific type or combination of glucosamine that would be best for me? I am a 65 year old male, very active especialy playing tennis and skiing, activities which I hope to eturn to very soon. hank you for any information you can provide.  [NAME], Valencia Spain	Are there any contraindications to taking glucosamine in addition to PRGF treatment for knee osteoarthritis and chondropathia?
MESSAGE: My urea is showing 40.IS IT DANGEROUS ? IF IT IS DANGEROUS. NOW WHAT I  HAVE TO DO. MY URIC ACID IS ALSO SHOWING 2.7. IS IT DANGEROUS AND HOW I WILL COVER IT UP. [NAME]	What are the normal ranges for urea and uric acid, and what are the treatments for high levels of urea and uric acid?
SUBJECT: vaginal yeast infection. MESSAGE: Hey, my name is [NAME]. Last night my vaginal area was itching but I didn't think to much of it.  Well when I woke up this morning it started itching out of control.  I don't see discharge coming from the vaginal area.  Now I do use Summer's Eve vaginal spray, I don't know if it is a vaginal yeast infection or not, but how should I go about this process.	What causes vaginal itching and what are the treatments?
SUBJECT: Bleeding Gums. MESSAGE: My brother has denture the lower denture hurts his gum and it makes it bleed and his gum is sore were he has a hard time to chew anything. He needs to know what can he do for it?	What are the treatments for bleeding gums under dentures?
SUBJECT: NIFEDIPINE. MESSAGE: Hi, i have been taking nifedipine for about 5 years but only take it in the winter. I take it to treat my raynauds syndrome. During winter when i take the nifedipine i have regular nose bleeds that last up to 20 mins, i want to find out if this relates to the medication i am taking. Thanks for any help you can provide	Are nosebleeds a side effect of nifedipine?
SUBJECT: Mefloquine HCl. MESSAGE: My daughter's pediatrician prescribed 1/4 of a 250mg tablet once a week. Based on insurance I could only get 4 tablet for a 30 day supply. The pediatrician thought the remaining 3/4 of the tablet must be discarded once it was exposed to air, but the pharmacist had not heard this. I read through your literature on the drug and also did not see this warning. Can we use the remaining 3/4 of the tablet on additional weeks as long as it is kept at the correct storing specifications?. Thank you for your time!	What are the storage requirements for Mefloquine HCL?
SUBJECT: lack of adhesive while I swim. MESSAGE: I weekly apply the clonidine transdermal patch. Medically it is effective. I swim 3 or 4 times a week for 30-45 minutes. Quite often the patch loses it's adhesive quality and falls off my skin. What can I do to help it stick on my arm? thanks	What can I do to keep the clonidine transdermal patch secure during swimming?
SUBJECT: More info needed on polio. MESSAGE: If it was possible to get polio and not have symptoms, wouldn't it be possible to get post-polio syndrome today? How would you get tested? I think this information is needed on your site. Thank you.	How is post-polio syndrome diagnosed?
MESSAGE: I have a question about this page http://ghr.nlm.nih.gov/condition/down-syndrome I am wondering how does downs sydrome affect the daily routine of kids with downs sydrome such as using the. Bathroom or brushing their teeth? I look forward to hearing from you thank you.	How does Downs syndrome affect activities of daily living?
SUBJECT: Cardiomegaly with chronic chest pain. MESSAGE: With cardiomegaly chest pain will the heart muscle continue to thicken? Most all the doctors have given up trying to find the cause of his pain.  It has changed his life, he enjoys work and spending time outdoors and now he can't.	What  are the causes  and treatments of chronic chest pain with cardiomegaly?
SUBJECT: allergic reactions. MESSAGE: I have RLS. I had allergic reactions (my neurologist is confused) to Ropinirole and the Neupro patch.. I need to know if the pramipexole made by your company has a "something - sulfite" as a stablizing ingredient. This is what, seems, oddly, to be causing swelling of my hands, feet, nose, throat, eyelids and tongue.. Could I get an email or a drug package insert so I could find out all the inactive ingredients.. I am desperate to find relief from this horrifying affliction. I not only has the sensations in my legs but also my arms.. Thank you for your time and information.. My mailing address: [CONTACT]. or perhaps a voicemail message:. [CONTACT]	What are the inactive ingredients of pramipexole?
SUBJECT: Shoulder,back and neck paim. MESSAGE: My health care provider has done nothing for but give me shots and pain medication. What can you do to stop the pain? This has been going on 1 and half years.	What are the treatments of shoulder, back, and neck pain?
factors two and five together. My brother is getting tested for factor five because his daughter was tested and said to have factors two and five.Two is said to come from her mother. My question is if my brother has factor should I and my five children and grandchildren be tested? Thank you. [NAME]	What is the inheritance pattern of Factor five?
SUBJECT: stage 5 kidney failure. MESSAGE: father-in-law 84.now in hospice. is sweating normal?	Is sweating normal during stage five kidney failure?
MESSAGE: I have been battling Anal fissure for close to two years now and it has refused to heal all these while. Please what do you suggest i do?  Thanks	What are the treatments for chronic anal fissure?
